date,avg_consumption,total_consumption
11/25/2019,91.625,8796
11/26/2019,85.89583333,8246
11/27/2019,87.63020833,8412.5
11/28/2019,89.74479167,8615.5
11/29/2019,88.93229167,8537.5
11/30/2019,83.95833333,8060
12/1/2019,82.36458333,7907
12/2/2019,86.81770833,8334.5
12/3/2019,92.234375,8854.5
12/4/2019,91.68229167,8801.5
12/5/2019,93.55729167,8981.5
12/6/2019,92.97916667,8926
12/7/2019,91.47395833,8781.5
12/8/2019,95.45833333,9164
12/9/2019,95.03164557,7507.5
12/10/2019,94.71354167,9092.5
12/11/2019,92.93229167,8921.5
12/12/2019,90.79166667,8716
12/13/2019,92.265625,8857.5
12/14/2019,89.69791667,8611
12/15/2019,90.29166667,8668
12/16/2019,93.91666667,9016
12/17/2019,100.5,9045
12/18/2019,90.40625,7232.5
12/19/2019,88.79285714,6215.5
12/20/2019,93.29268293,7650
12/21/2019,86.97340426,8175.5
12/22/2019,90.33854167,8672.5
12/23/2019,87.22395833,8373.5
12/24/2019,86.609375,8314.5
12/25/2019,90.296875,8668.5
12/26/2019,86.33333333,8288
12/27/2019,84.52604167,8114.5
12/28/2019,90.44791667,8683
12/29/2019,97.14583333,9326
12/30/2019,92.81770833,8910.5
12/31/2019,73.90104167,7094.5
1/1/2020,71.55263158,6797.5
1/2/2020,65.05729167,6245.5
1/3/2020,62.80208333,6029
1/4/2020,74.63194444,5373.5
1/5/2020,82.51041667,7921
1/6/2020,83.40104167,8006.5
1/7/2020,84.95833333,8156
1/8/2020,83.38829787,7838.5
1/9/2020,96.36458333,9251
1/10/2020,94.453125,9067.5
1/11/2020,78.640625,7549.5
1/12/2020,79.09375,7593
1/13/2020,89.171875,8560.5
1/14/2020,96.40104167,9254.5
1/15/2020,98.21341463,8053.5
1/16/2020,84.421875,8104.5
1/17/2020,84.13541667,8077
1/18/2020,82.44791667,7915
1/19/2020,63.94270833,6138.5
1/20/2020,76.89583333,7382
1/21/2020,70.57291667,6775
1/22/2020,87.06770833,8358.5
1/23/2020,83.88541667,8053
1/24/2020,82.25,7896
1/25/2020,81.515625,7825.5
1/26/2020,80.40625,7719
1/27/2020,79.28645833,7611.5
1/28/2020,83.78645833,8043.5
1/29/2020,88.90625,8535
1/30/2020,91.33146067,8128.5
1/31/2020,98.78205128,7705
2/1/2020,96.11979167,9227.5
2/2/2020,79.07291667,7591
2/3/2020,79.75,7656
2/4/2020,78.30729167,7517.5
2/5/2020,79.94270833,7674.5
2/6/2020,82.69270833,7938.5
2/7/2020,84.57291667,8119
2/8/2020,81.640625,7837.5
2/9/2020,79.78125,7659
2/10/2020,84.390625,8101.5
2/11/2020,89.40104167,8582.5
2/12/2020,91.875,8820
2/13/2020,99.20833333,9524
2/14/2020,94.00520833,9024.5
2/15/2020,83.70833333,8036
2/16/2020,81.8125,7854
2/17/2020,77.83854167,7472.5
2/18/2020,74.57291667,7159
2/19/2020,81.234375,7798.5
2/20/2020,78.53645833,7539.5
2/21/2020,70.921875,6808.5
2/22/2020,66.55208333,6389
2/23/2020,72.0625,6918
2/24/2020,90.18229167,8657.5
2/25/2020,93.89361702,8826
2/26/2020,84.94270833,8154.5
2/27/2020,83.359375,8002.5
2/28/2020,82.50520833,7920.5
2/29/2020,81.51041667,7825
3/1/2020,83.81770833,8046.5
3/2/2020,85.578125,8215.5
3/3/2020,85.02604167,8162.5
3/4/2020,80.78645833,7755.5
3/5/2020,78.18229167,7505.5
3/6/2020,84.39583333,8102
3/7/2020,90.28125,8667
3/8/2020,83.54166667,8020
3/9/2020,87.6875,8418
3/10/2020,89.79166667,8620
3/11/2020,88.66666667,8512
3/12/2020,89.63541667,8605
3/13/2020,89.04166667,8548
3/14/2020,69.9375,6714
3/15/2020,67.97916667,6526
3/16/2020,82.83333333,7952
3/17/2020,89.33333333,8576
3/18/2020,87.02083333,8354
3/19/2020,89.36458333,8579
3/20/2020,88.11458333,8459
3/21/2020,83.03125,7971
3/22/2020,81.125,7788
3/23/2020,85.44791667,8203
3/24/2020,84.92708333,8153
3/25/2020,84.96875,8157
3/26/2020,70.125,6732
3/27/2020,49.16666667,4720
3/28/2020,46.63541667,4477
3/29/2020,45.61458333,4379
3/30/2020,34.61458333,3323
3/31/2020,23.89583333,2294
4/1/2020,22.46875,2157
4/2/2020,23.01041667,2209
