date,avg_consumption,total_consumption,mean_temp,max_temp,min_temp,is_holiday,is_semester,is_exam,lib_avg_consumption,lib_total_consumption,mixed_avg_consumption,mixed_total_consumption,off_avg_consumption,off_total_consumption,tea_avg_consumption,tea_total_consumption
4/5/2020,10.38019883,47271.42549,12.23555556,14.9,8.9,0,0,0,20.49382716,1660,10.46579504,22365.404,14.88665736,4287.35732,10.35421039,5788.00361
4/6/2020,11.2717689,51635.97331,12.56652778,16.7,9,0,0,0,21.48958333,2063,11.35022879,24459.74304,15.42557611,4442.56592,11.06616203,6263.44771
4/7/2020,11.16904193,51522.79041,13.05729167,16.6,10.9,0,0,0,21.29166667,2044,11.14513792,24274.11038,15.25514076,4393.48054,10.87735139,6330.61851
4/8/2020,11.20621301,51638.22955,14.03291667,18.8,10.8,0,0,0,21.22916667,2038,11.3616745,24484.40854,14.12204701,4067.14954,11.06336533,6461.00535
4/9/2020,11.45745848,51627.3079,14.04069444,22.9,6.6,0,0,0,20.63829787,970,12.17262074,25866.81907,13.33540121,3747.24774,11.10898274,6198.81237
4/10/2020,11.14738737,50074.06407,16.67097222,21.3,11.4,0,0,0,20,860,11.7820256,25425.61125,14.86200456,3908.7072,10.21539473,5792.12881
4/11/2020,10.27224378,45999.10766,13.41819444,18.3,10.5,0,0,0,19.88372093,855,10.71669644,22558.646,13.75177285,3905.50349,9.33534777,5358.48962
4/12/2020,10.20136152,45161.42746,12.40208333,15.2,10.4,0,0,0,19.71111111,887,10.66548472,21981.564,13.76447304,3854.05245,9.422779808,5399.25283
4/13/2020,10.92215611,48472.52881,14.04618056,18.8,11.4,0,0,0,19.76744186,850,11.43122418,24017.002,14.66861255,3857.8451,10.30720158,5813.26169
4/14/2020,11.18956064,49625.70146,16.09479167,22.1,10.5,0,0,0,19.88636364,875,11.8172597,24662.621,14.84498767,3889.38677,10.41832235,5907.18877
4/15/2020,11.74056917,52809.08011,19.30770833,23.7,13.2,0,0,0,27.20879121,2476,12.03768199,25351.35827,14.7275793,4020.62915,10.69173795,6008.75673
4/16/2020,11.32312773,51712.72436,17.02347222,22.4,11.1,0,0,0,20.78888889,1871,11.65587568,25176.69146,13.75827477,3838.55866,10.33922988,6017.43179
4/17/2020,10.88064224,49615.7286,14.00298611,19,10.3,0,0,0,27.65555556,2489,11.0391581,23634.8375,12.55612024,3603.60651,10.02696059,5745.44842
4/18/2020,9.88239276,44678.29767,13.62263889,15.9,12.3,0,0,0,19.7037037,1064,10.23615402,21782.53575,12.2826891,3537.41446,9.223778826,5183.7637
4/19/2020,9.881828452,43993.90027,13.68006944,18.9,9.3,0,0,0,19.69230769,1024,10.10605662,21374.30975,13.10905639,3591.88145,9.199244618,4820.40418
4/20/2020,10.84852352,50250.36094,15.1825,20.5,10.4,0,0,0,34.5326087,3177,10.57917145,23231.8605,13.78578958,3956.52161,9.24197945,5212.47641
4/21/2020,11.08699769,50213.01253,13.31590278,19.2,6.6,0,0,0,35.61290323,3312,10.88529963,23501.36191,14.74011596,4156.7127,9.526404018,5287.15423
4/22/2020,10.8893563,50526.61324,14.87875,18.2,12,0,0,0,28.25806452,2628,10.83663035,23797.24025,15.21777448,4352.2835,9.476476845,5316.30351
4/23/2020,10.80912406,50024.62615,15.01569444,19.1,8.5,0,0,0,25.09574468,2359,10.55966158,23167.8975,14.95403867,4276.85506,9.598911667,5644.16006
4/24/2020,10.81145425,49224.55122,17.424375,23.2,12.2,0,0,0,27.48913043,2529,10.48447352,22667.43175,16.05311468,4318.28785,9.392884902,5250.62266
4/25/2020,9.867930775,44050.44298,15.57104167,21,8.1,0,0,0,20.31481481,1097,9.613540193,20390.31875,15.00710191,4322.04535,9.149346945,4821.70584
4/26/2020,9.728827983,43410.03046,14.21833333,17,8.4,0,0,0,20.27777778,1095,9.605684028,20056.66825,14.93226388,4270.62747,8.951752722,4833.94647
4/27/2020,10.43203148,46745.93306,10.97076389,18.1,5.2,0,0,0,20.18867925,1070,10.5124615,22254.881,15.38321104,4276.53267,8.999584189,5048.76673
4/28/2020,10.63397764,48501.57201,12.64638889,19.5,4.8,0,0,0,20.25862069,1175,10.83412092,23250.0235,15.28086878,4370.32847,9.112666578,5166.88195
4/29/2020,10.97759385,50321.29021,13.734375,19,9.7,0,0,0,27.48351648,2501,10.97592673,23367.748,15.25832486,4363.88091,9.693668437,5457.53533
4/30/2020,11.03125594,49894.37063,10.00965278,15,7.4,0,0,0,27.52272727,2422,10.84529613,23100.48075,15.09232674,4346.5901,10.20520213,5174.03748
5/1/2020,11.04782334,51118.2786,9.408819444,12.4,7.2,0,0,0,26.75555556,2408,10.83923042,23662.04,15.22999368,4386.23818,9.632487541,5326.76561
5/2/2020,9.93358303,45833.5521,10.27756944,13.4,8.5,0,0,0,20.05660377,1063,9.80634539,21485.70275,14.84667115,4275.84129,9.005408927,5205.12636
5/3/2020,9.830301917,44668.89191,11.27784722,14.1,8.8,0,0,0,19.86792453,1053,9.739924662,20911.61825,14.76241351,4251.57509,8.933237088,5091.94514
5/4/2020,10.91297293,49915.9382,11.20708333,13.8,9.2,0,0,0,27.51136364,2421,10.63691612,22507.7145,15.1824983,4372.55951,9.616118208,5635.04527
5/5/2020,11.03664622,50316.07012,12.64138889,19.4,7.3,0,0,0,27.46666667,2472,10.84524116,23013.60175,14.89316241,4259.44445,10.13125267,5653.23899
5/6/2020,11.155715,51260.51044,15.10111111,19.7,10.4,0,0,0,28.33333333,2635,11.03222867,23917.87175,15.30344213,4392.08789,9.864399912,5622.70795
5/7/2020,11.11585232,51566.4389,18.45611111,21.7,16.2,0,0,0,27.30526316,2594,11.17071301,24307.4715,15.47666484,4441.80281,9.629074792,5546.34708
5/8/2020,11.10820989,51164.41477,15.54881944,19.3,11.9,0,0,0,27.02173913,2486,11.11634073,24166.92475,15.21160083,4380.94104,9.747665575,5507.43105
5/9/2020,9.921349737,45271.11885,11.61680556,15.9,7,0,0,0,19.67924528,1043,10.00461251,21229.78775,15.00804958,4322.31828,8.848219239,5229.29757
5/10/2020,9.907236637,44602.37934,9.728472222,14.1,4.8,0,0,0,19.72222222,1065,9.963179858,21022.3095,14.87007476,4252.84138,8.947177271,5081.99669
5/11/2020,11.0165802,50621.18603,11.03152778,16.8,5.1,0,0,0,27.18478261,2501,10.89367247,23149.054,15.31018769,4378.71368,9.74839012,5673.56305
5/12/2020,10.83960143,49883.84576,11.95395833,14.7,9.4,0,0,0,25.77419355,2397,10.50988431,22543.70185,15.4889284,4460.81138,9.730448018,5497.70313
5/13/2020,10.9386987,50733.68456,10.73909722,14.5,7.7,0,0,0,27.82417582,2532,10.68165632,23125.78593,15.28917521,4403.28246,10.0547383,5922.24086
5/14/2020,11.08981502,51290.39447,8.350138889,14.9,3.4,0,0,0,24.31521739,2237,10.90884733,23486.7483,15.25583248,4363.16809,10.58883007,6226.23208
5/15/2020,11.00878831,50530.33832,7.636319444,15.9,1.7,0,0,0,22.21978022,2022,10.77633302,23298.43198,15.22077818,4337.92178,10.36291623,5792.87017
5/16/2020,9.985103516,44643.39782,9.126875,18,2,0,0,0,20.40217391,1877,9.513363182,19521.42125,15.032362,4284.22317,9.515020089,5337.92627
5/17/2020,10.02205058,45079.18352,8.852986111,18.1,2.2,0,0,0,20.91304348,1924,9.613891623,20025.73625,15.06785688,4203.93207,9.532826495,5357.44849
5/18/2020,11.01861577,50553.40917,10.21743056,19.3,2.6,0,0,0,23.68085106,2226,10.7120241,22977.29169,15.1060816,4350.5515,10.51425684,5919.5266
5/19/2020,10.85966575,49313.74219,14.60902778,17.4,10.1,0,0,0,22.91340077,2085.11947,10.57967052,22428.9015,15.16767715,4368.29102,10.30364265,5800.95081
5/20/2020,11.06408699,50972.24876,12.50534722,16.6,9.6,0,0,0,23.23719831,2068.11065,10.98575897,23839.09697,15.05112497,4334.72399,10.25937497,5858.10311
5/21/2020,11.14420851,51241.07075,9.750902778,13,8.6,0,0,0,23.33026511,2193.04492,11.08240428,23705.26275,14.91103578,4279.46727,10.31152349,6114.73343
5/22/2020,11.05423304,50562.06191,9.97625,12.3,8.2,0,0,0,22,2024,10.96900909,23221.39225,14.80332648,4248.5547,10.43626346,6157.39544
5/23/2020,9.944987165,43568.98877,10.64131944,13.1,8,0,0,0,20.42391304,1879,9.785022613,19472.195,14.50674338,4163.43535,9.769871531,5295.27037
5/24/2020,10.03832674,45062.04874,11.12611111,13.6,7.7,0,0,0,20.72826087,1907,9.916691055,20398.6335,14.37546424,4140.1337,9.655379492,5513.22169
5/25/2020,11.21460004,51284.366,9.394444444,15.5,5.4,0,0,0,28.44680851,2674,10.9605607,23565.2055,14.89241326,4244.33778,10.52813904,5916.81414
5/26/2020,11.30534334,51179.28932,8.895555556,18.3,2.2,0,0,0,27.92553191,2625,10.90108841,23306.52701,14.75651718,4235.12043,10.55636068,5911.56198
5/27/2020,11.27210686,52144.76632,11.423125,16.1,6,0,0,0,26.16129032,2433,11.12736659,24291.04127,14.62101389,4210.852,10.49395935,5971.06287
5/28/2020,11.36010323,52551.83754,12.68083333,17.8,7.9,0,0,0,30.04210526,2854,11.03366447,23954.08557,14.92077285,4297.18258,10.42898188,5996.66458
5/29/2020,11.42597675,52708.03073,10.58534722,16.5,5,0,0,0,27.84042553,2617,11.26357401,24532.0642,14.54521913,4189.02311,10.66176813,6034.56076
5/30/2020,10.14024782,45712.23718,13.57569444,16.9,8.9,0,0,0,20.14285714,1833,10.22804007,21570.9365,13.75437424,3892.48791,9.36848055,5283.82303
5/31/2020,10.20254808,46329.77082,14.02604167,16.8,11,0,0,0,20,1780,10.71203058,23030.86575,13.68271983,3940.62331,9.092290925,5209.8827
6/1/2020,11.46234333,53024.80026,9.533819444,12.6,7.9,0,0,0,26.73684211,2540,11.46789503,24908.268,14.35920077,3934.42101,10.09860355,5978.3733
6/2/2020,11.43110421,53360.39445,11.35590278,14.7,7.7,0,0,0,31.25263158,2969,11.21652604,24665.14076,14.30933181,3949.37558,10.09406683,5824.27656
6/3/2020,11.47541602,53027.89741,11.18819444,13.4,9.6,0,0,0,29.07446809,2733,11.26648217,24639.7965,14.54505861,3970.801,10.27699496,5868.16412
6/4/2020,11.38006206,52689.68734,10.15090278,14.8,4.8,0,0,0,31.16842105,2961,11.16489941,24585.1085,14.16375546,3965.85153,10.20350795,5764.98199
6/5/2020,11.34915911,52274.22687,7.036527778,15.2,1.3,0,0,0,30.5625,2934,11.01656347,24126.274,14.13083118,3843.58608,10.10748608,5720.83712
6/6/2020,9.86133027,45332.53525,8.537847222,13.1,4.7,0,0,0,20.41304348,1878,9.6656195,20868.0725,13.79166711,3723.75012,9.204747452,5311.13928
6/7/2020,9.758630179,44704.28485,9.432986111,12.4,8.3,0,0,0,20.73913043,1908,9.592878883,20691.83975,13.78940743,3750.71882,8.843921293,5129.47435
6/8/2020,10.4429607,48507.55247,7.087152778,12.9,2.9,0,0,0,20.68478261,1903,10.44267778,22953.00575,13.87961956,3803.01576,9.205801638,5284.13014
6/9/2020,11.38404213,52605.6587,6.283194444,14.6,-0.4,0,0,0,30.15789474,2865,10.96851719,23933.3045,14.13676075,3972.42977,10.07051289,5709.98081
6/10/2020,11.50094647,53467.90013,8.669930556,16.9,2.6,0,0,0,30.91578947,2937,11.06196513,24269.9515,14.10150865,4061.23449,10.38153131,6104.34041
6/11/2020,11.35695243,52787.11491,7.652708333,15.8,1.9,0,0,0,30.56847926,2904.00553,11.1622132,24422.92249,13.80276024,3975.19495,10.30404663,6182.42798
6/12/2020,11.47285856,53073.44368,8.290555556,15.5,1.3,0,0,0,26.53184451,2414.39785,11.08758932,24204.20748,14.03042449,3998.67098,12.14122059,7236.16747
6/13/2020,10.15733856,46957.37616,13.80194444,16,10.5,0,0,0,21.07476486,1475.23354,9.734308068,21065.04266,14.58126272,4184.8224,11.30889737,6751.41173
6/14/2020,10.14963433,46404.12815,12.33048611,14.9,9.2,0,0,0,21.22896924,1953.06517,9.78560118,21068.39934,14.46939722,4167.1864,10.98878985,6593.27391
6/15/2020,11.47601782,53558.57516,14.32097222,17.7,12.1,0,0,0,24.18239413,1934.59153,11.46128539,25214.82786,13.54492993,3900.93982,11.90095797,7140.57478
6/16/2020,11.5733719,54047.64676,13.86277778,17.1,10.7,0,0,0,24.40101477,2147.2893,11.64123856,25645.64854,12.77629628,3679.57333,12.09526304,7245.06256
6/17/2020,11.8977172,55693.21419,10.01548611,14.2,4.7,0,0,0,29.50448326,2714.41246,11.95959946,26227.40161,12.5240476,3606.92571,12.70514474,7610.3817
6/18/2020,12.0418058,55898.06254,9.150763889,16.8,1.6,0,0,0,34.92631579,3318,11.92563782,26152.92374,12.71514149,3661.96075,12.49182829,7470.11332
6/19/2020,11.79223296,54291.44055,14.84041667,18.8,12.3,0,0,0,30.35416667,2914,11.8714954,25903.60296,13.7387112,3901.79398,11.46494115,6489.15669
6/20/2020,10.20210934,46419.5975,13.14659722,16.1,6.7,0,0,0,19.9125,1593,10.28052461,21928.359,13.43891122,3870.40643,9.993850863,5906.36586
6/21/2020,10.23195362,46862.34756,7.820208333,10.8,4.2,0,0,0,20.5125,1641,10.26769749,21798.32177,13.6642317,3935.29873,10.9302679,6558.16074
6/22/2020,11.78671475,54572.4893,9.496597222,12.3,7.1,0,0,0,30.15853659,2473,11.50869706,24858.78565,14.79706347,4217.16309,11.7532477,6993.18238
6/23/2020,11.81731711,55104.14969,10.73222222,13.6,8.5,0,0,0,28.90425532,2717,11.60600819,25301.09785,14.76378313,4251.96954,12.09281573,7243.59662
6/24/2020,11.46623084,50887.13248,12.02763889,16.1,9.5,0,0,0,27.52083333,2642,11.1425756,23443.97907,14.9665916,4295.41179,11.55268989,6076.71488
6/25/2020,11.93070228,55740.24104,11.39868056,15.8,8.3,0,0,0,27.45309652,2525.68488,11.3414945,24849.21444,15.59126851,4490.28533,12.8718792,7684.51188
6/26/2020,11.72134775,54363.61085,8.413263889,13.3,4.1,0,0,0,21.88442243,1619.44726,11.23961822,24693.44124,15.70376438,4522.68414,12.44112288,7427.35036
6/27/2020,10.54655984,48651.28056,8.454027778,13,4.4,0,0,0,19.90740741,1075,10.18691432,22370.46385,15.30041809,4406.52041,11.50638555,6846.2994
6/28/2020,10.43357416,47472.76243,4.980972222,13,0.1,0,0,0,19.72222222,1065,10.20446774,22215.12628,14.6356151,4215.05715,10.96926109,6427.987
6/29/2020,11.92169779,55352.44284,5.789444444,14.9,-0.6,0,0,0,22.90185766,1763.44304,11.75729359,25830.77402,14.30181431,4118.92252,12.27643585,7095.77992
6/30/2020,12.47639178,57840.55227,11.01909722,15.6,3.2,0,0,0,32.98571832,3133.64324,11.99733252,26046.20891,14.84171132,4274.41286,12.67623628,7453.62693
7/1/2020,12.39321354,57120.3212,13.78291667,18,10.9,0,0,0,31.72621379,3013.99031,12.12244872,26063.26474,14.13572281,4071.08817,12.36031262,7119.54007
7/2/2020,12.6398568,58408.77826,11.28131944,16.1,9.2,0,0,0,39.90134927,3830.52953,12.33693189,26499.7297,14.89894724,4261.09891,12.62683666,7525.59465
7/3/2020,13.0428476,60349.25585,7.763333333,9.6,6.1,0,0,0,52.7635725,5065.30296,12.20251745,26394.04525,15.71384296,4509.87293,13.70441185,8167.82946
7/4/2020,9.476756231,9429.37245,8.9525,14.3,4.6,0,0,0,31.47058824,535,8.416630389,4544.98041,15.67587706,799.46973,9.565389159,1023.49664
7/5/2020,10.65326302,37307.72708,10.02576389,12.2,8.3,0,0,0,30.54166667,2199,10.11934343,16535.00716,13.77146403,3043.49355,11.89347044,5435.31599
7/6/2020,13.04688268,60159.17602,9.791805556,12.5,7.3,0,0,0,57.25782521,5496.75122,12.19261392,26238.50515,15.27545286,4384.05497,13.18324502,7699.01509
7/7/2020,13.49113112,62180.62334,9.684097222,11.7,6.3,0,0,0,61.25785865,5880.75443,12.49349791,27010.94249,15.2099151,4380.45555,13.73364727,8185.25377
7/8/2020,13.36506689,61706.51383,7.754444444,15.4,2.3,0,0,0,61.76641333,5929.57568,12.69041471,27715.86572,14.2001274,4089.63669,13.03079369,7596.95272
7/9/2020,13.14799931,61006.71681,9.134166667,15.9,3.7,0,0,0,66.06637844,6342.37233,12.72825128,27913.05505,14.14627889,4074.12832,11.9649907,7035.41453
7/10/2020,13.15249401,60698.75987,9.923263889,16.5,5.3,0,0,0,64.20375073,6163.56007,12.9032985,27987.25445,14.52362497,4182.80399,12.07515515,7039.81545
7/11/2020,11.32222397,51935.04136,8.629166667,10.2,5.8,0,0,0,35.75832625,3432.79932,11.1924411,22989.27401,15.37418583,4427.76552,11.99725563,7198.35338
7/12/2020,11.22753489,50939.32581,9.843055556,13.1,8.1,0,0,0,37.23430875,3574.49364,11.25201027,23179.14116,14.09443028,4073.29035,11.0767809,6535.30073
7/13/2020,12.45107069,53651.66359,10.49097222,15.2,7.5,0,0,0,53.91853875,5176.17972,12.14283051,24649.94594,14.96937592,4296.21089,12.14896861,6123.08018
7/14/2020,12.79626361,58619.68358,9.472013889,13.8,6.8,0,0,0,50.53065,4850.9424,12.6838968,27270.37813,14.58743229,4201.1805,12.33802685,6970.98517
7/15/2020,12.74365084,57843.43118,8.188472222,15.3,2.4,0,0,0,44.60536198,4282.11475,12.75426359,27230.35277,13.84087491,3972.3311,12.42192256,6844.47933
7/16/2020,12.89694138,59442.0028,7.03875,12.1,2.9,0,0,0,44.90907792,4311.27148,12.63360846,27364.39593,15.02945769,4358.54273,12.94099467,7337.54398
7/17/2020,12.83430492,59448.50039,5.880277778,11,2,0,0,0,40.4106649,3879.42383,12.51220212,27201.52741,14.9912225,4317.47208,12.71525443,7489.28486
7/18/2020,11.03802768,50984.64984,8.182361111,12.3,1.1,0,0,0,28.82751448,2767.44139,10.69384664,23013.15796,14.47653753,4169.24281,10.71371713,6299.66567
7/19/2020,10.91805784,47788.33917,11.49777778,14.6,8.4,0,0,0,32.56170656,3125.92383,10.51571462,21483.60496,14.3587222,4049.15966,10.47808277,6003.94143
7/20/2020,11.96369851,47926.57625,9.190138889,13.1,6,0,0,0,42.31816604,4062.54394,11.21004908,21243.04301,15.71897344,4244.12283,12.52132419,6849.16433
7/21/2020,11.29231654,41747.69424,9.051458333,12.8,6.6,0,0,0,39.39961781,3782.36331,9.837744592,17353.78146,17.35558192,4512.4513,11.97171292,6273.17757
7/22/2020,11.37792913,43588.8465,9.743541667,12.2,8.3,0,0,0,33.47019458,3213.13868,10.34310211,18565.86828,16.69497555,4424.16852,12.01041707,6389.54188
7/23/2020,11.5804658,43264.62024,8.794652778,10.5,6.1,0,0,0,36.79787211,3495.79785,10.44205762,18273.60084,16.96500992,4461.79761,12.08659367,6357.54827
7/24/2020,11.64270382,44824.4097,8.02875,13.1,3.1,0,0,0,37.42327755,3517.78809,11.16770708,20481.57478,14.51981813,3891.31126,12.08112471,5774.77761
7/25/2020,10.51305206,44344.05358,6.679722222,13.1,2.9,0,0,0,25.22526063,2421.62502,10.27232723,20924.73057,13.24468672,3801.22509,12.26360333,4966.75935
7/26/2020,13.53695179,14443.92756,8.536458333,12.2,4.9,0,0,0,23,23,40.83832698,5145.6292,23.97364063,3404.25697,9.357697949,2919.60176
7/27/2020,13.06576198,34924.78178,11.024375,13.1,9.5,0,0,0,38.95596426,2103.62207,13.32599505,15111.67839,20.07798133,3935.28434,12.53357682,5640.10957
7/28/2020,12.20040697,52876.56382,11.43493056,15.6,8.4,0,0,0,40.69796771,3907.0049,11.77532323,24186.51391,15.21217839,4244.19777,12.12314012,7019.29813
7/29/2020,12.27361553,56470.90504,10.71256944,16.3,7.4,0,0,0,37.47766125,3597.85548,12.17078454,26045.47892,14.07335742,4039.05358,12.1802465,7101.08371
7/30/2020,12.54123313,58254.0279,9.341111111,14.6,4.4,0,0,0,36.44789646,3498.99806,12.81266903,27970.05649,13.44274799,3871.51142,12.22266521,7089.14582
7/31/2020,12.6857477,58709.64036,8.085208333,16.4,0.6,0,0,0,37.31738333,3582.4688,12.86297365,28221.36419,13.69522691,3944.22535,12.3529059,7053.50927
8/1/2020,11.22548268,50840.21106,10.33097222,15.7,4.5,0,0,0,28.40511094,2726.89065,11.54389989,24380.71657,13.03767118,3754.8493,10.47839847,5972.68713
8/2/2020,11.17845636,50638.40733,10.97583333,17.2,4.4,0,0,0,29.09248865,2792.87891,11.50135788,24336.87328,12.84017608,3697.97071,10.42882806,5913.14551
8/3/2020,12.44439449,57343.76979,10.92868056,15.6,6.6,0,0,0,37.13391115,3564.85547,12.76406155,27723.54169,13.6790408,3939.56375,11.87556941,6875.95469
8/4/2020,12.47795625,57149.03963,6.141458333,9.7,3.2,0,0,0,34.31894937,3294.61914,12.52578211,26817.6995,14.33866417,4129.53528,12.74950394,7547.70633
8/5/2020,12.05050992,55685.40636,7.213958333,10.5,4.2,0,0,0,29.0468751,2788.50001,11.80417588,25744.90759,14.53664951,4186.55506,11.93060425,6967.47288
8/6/2020,12.09309459,55047.76659,7.107708333,12,2.9,0,0,0,29.03188083,2787.06056,11.69690625,25230.22678,14.44878653,4161.25052,12.64823967,6956.53182
8/7/2020,12.04692028,55464.02097,6.135416667,11.5,0.2,0,0,0,28.09757479,2697.36718,11.60930697,25099.32167,15.21769868,4382.69722,12.66267369,7319.02539
8/8/2020,10.62343759,48102.92543,11.70048611,16.2,8.9,0,0,0,23.9574839,1964.51368,10.34521218,22397.38437,13.76133219,3963.26367,11.06170044,5973.31824
8/9/2020,10.55791591,47985.72779,10.85381944,14.7,7.7,0,0,0,24.71875024,2076.37502,10.32511769,22488.10632,13.31573862,3861.5642,10.91656865,5884.0305
8/10/2020,11.84350971,54752.54539,8.884166667,16.3,2.3,0,0,0,30.34879542,2913.48436,11.93113258,26129.18036,13.09694049,3771.91886,11.46207684,6521.92172
8/11/2020,11.88712376,54894.73754,9.264305556,15.8,1.8,0,0,0,30.0027875,2880.2676,11.96914149,26200.45073,13.54270688,3900.29958,11.39207235,6550.4416
8/12/2020,11.65329817,54176.1832,12.13472222,15.4,9.4,0,0,0,26.328125,2527.5,11.81057799,26054.13505,13.29039412,3840.9239,11.43333528,6619.90113
8/13/2020,11.78611892,54440.08328,14.09652778,17.8,11.3,0,0,0,32.92783646,3161.0723,11.77423121,25938.63135,13.62241153,3923.25452,11.20604423,6465.88752
8/14/2020,11.80177507,54028.52628,12.60243056,16.9,9.9,0,0,0,34.5181075,3313.73832,11.5038953,25089.99565,14.48709317,4027.4119,11.9928228,6727.97359
8/15/2020,11.04673809,44319.51322,10.82645833,16,5.6,0,0,0,30.19681833,2898.89456,10.92543662,21927.3513,14.60354592,3577.86875,9.790897581,4856.2852
8/16/2020,10.96274788,41647.4792,11.69847222,14.8,8.6,0,0,0,23.73811865,2278.85939,10.53553232,20365.18398,16.94105651,3930.32511,10.28670135,4886.18314
8/17/2020,11.9421925,53035.2769,11.64104167,16.2,8,0,0,0,34.24914583,3287.918,11.80416326,24694.30953,13.9584455,3880.44785,11.42909379,6754.59443
8/18/2020,11.75975144,54177.17488,11.86520833,15.9,9.2,0,0,0,33.93461115,3257.72267,11.70466049,25200.13404,13.22115622,3807.69299,11.55601872,6667.8228
8/19/2020,11.91565854,55777.19762,10.04638889,11.7,8.5,0,0,0,35.818685,3438.59376,11.53982552,24972.18243,14.61307427,4208.56539,12.48654965,7466.95669
8/20/2020,11.78956351,54998.31378,11.06215278,15.4,8.4,0,0,0,31.92521167,3064.82032,11.6806998,25417.20276,13.97499,4024.79712,11.29316802,6730.72814
8/21/2020,11.94565378,55332.2683,9.153333333,13.8,6.4,0,0,0,35.72753917,3429.84376,11.80149361,25680.05009,13.11568715,3777.3179,11.61358872,6712.65428
8/22/2020,10.58800829,49160.12251,6.817569444,10,5.1,0,0,0,23.42439802,2248.74221,10.07594461,21622.97714,14.43542375,4157.40204,11.77414907,6675.94252
8/23/2020,10.58417934,48814.23513,8.260138889,11.1,6.4,0,0,0,24.81384323,2382.12895,10.19477362,21541.55665,13.95916924,4020.24074,10.81697139,6436.09798
8/24/2020,12.12458232,56136.81614,7.6275,12.1,4.3,0,0,0,36.37459333,3491.96096,11.64559935,25212.72259,14.29472031,4116.87945,11.85081578,7027.53376
8/25/2020,12.16348762,56110.16837,7.675763889,13.1,1.6,0,0,0,33.40128615,3206.52347,11.80516633,25475.54894,14.04110497,4043.83823,12.24559722,7224.90236
8/26/2020,11.88945024,51291.08833,10.20652778,15.1,5.6,0,0,0,38.5055749,3696.53519,11.63075529,23994.24817,13.23654854,3454.73917,12.19764998,6647.71924
8/27/2020,12.024817,50408.03288,12.06555556,19.7,7.2,0,0,0,36.60413947,3440.78911,12.03091873,23953.55919,12.40386515,3274.6204,12.382077,6488.20835
8/28/2020,11.5790761,48794.2267,10.53770833,16.8,5,0,0,0,36.87554043,3466.3008,11.55575356,22845.72478,11.95608668,3204.23123,11.88015366,6094.51883
8/29/2020,10.61167178,40685.14961,13.15881944,18,5.8,0,0,0,35.65010625,3422.4102,10.30876219,18679.47708,11.69019142,2875.78709,11.18831379,5348.01399
8/30/2020,10.28041183,42211.37099,14.98361111,19.7,8.7,0,0,0,29.54353844,2836.17969,10.07516033,18810.32433,12.76543454,3433.90189,10.15433068,5554.41888
8/31/2020,11.19790484,46303.33653,8.976111111,12.6,5.8,0,0,0,34.8223476,3342.94537,11.22713485,21050.87785,11.95314943,3167.5846,10.78910602,6376.36166
9/1/2020,11.75057967,50116.2223,10.06763889,15.5,3.5,0,0,0,42.99475094,4127.49609,11.67395972,23102.76628,11.33683375,3083.61878,11.99982851,6923.90105
9/2/2020,11.84629294,49517.50447,16.33451389,21.8,11.6,0,0,0,45.18791574,4247.66408,11.52926208,22539.70736,12.67103015,3395.83608,12.19498139,6926.74943
9/3/2020,11.79615471,49001.22666,14.87972222,19.4,11.8,0,0,0,42.92504937,4120.80474,11.47106996,22448.88392,13.07178631,3647.02838,12.23987246,7013.44692
9/4/2020,11.63588069,49417.58531,12.45423611,17,7.6,0,0,0,38.26957208,3673.87892,11.52809026,22825.61871,12.60770084,3593.19474,12.0425977,6755.89731
9/5/2020,10.44170792,44774.04355,12.3275,16.6,8.9,0,0,0,28.89953625,2774.35548,10.34652491,20424.04017,13.38308726,3814.17987,10.16179419,5985.29678
9/6/2020,10.89228162,45290.10697,12.02743056,18.5,4.3,0,0,0,37.19002302,3570.24221,10.6976816,21020.94435,12.30828872,3470.93742,11.16896231,5841.36729
9/7/2020,11.82993512,50099.77523,17.01076389,22.6,8.6,0,0,0,40.13061542,3852.53908,11.84782736,23541.63297,12.40664642,3461.45435,11.43758358,6588.04814
9/8/2020,11.7050405,51069.0917,17.00847222,21.1,10.3,0,0,0,38.06302927,3654.05081,11.43211229,22921.38514,14.67947891,4168.97201,11.42907514,7314.60809
9/9/2020,11.63403819,50142.70458,10.93513889,15.7,7.3,0,0,0,37.10172573,3561.76567,11.93730081,23444.8588,12.37916738,3540.44187,11.16424061,6799.02253
9/10/2020,11.65660924,49948.5706,11.86625,21.2,3.1,0,0,0,40.30094469,3868.89069,11.7555847,23264.30213,12.56695621,3518.74774,11.05245493,6775.15487
9/11/2020,11.63431682,47840.31078,15.52659722,20.1,11.5,0,0,0,37.49300167,3599.32816,11.88059463,22192.95076,12.64007834,3425.46123,11.14255588,6540.6803
9/12/2020,9.968436699,42186.42411,13.99291667,16.1,11.8,0,0,0,24.58988505,2336.03908,9.798431914,18225.08336,14.90150144,4127.7159,10.07672261,6570.02314
9/13/2020,10.36724212,44548.03937,13.18520833,17.2,9.5,0,0,0,33.80184,3244.97664,10.46491797,20521.70414,12.52725465,3582.79483,9.869261664,5931.42626
9/14/2020,11.27840143,48891.87018,12.30347222,17.1,7.5,0,0,0,39.58772844,3800.42193,11.27001831,22247.01615,12.62802965,3611.61648,10.65197822,6540.31463
