date,mean,max,min
2019-09-07,9.342083333333333,12.7,7.2
2019-09-08,9.569583333333334,15.1,6.7
2019-09-09,8.872291666666667,12.6,5.7
2019-09-10,9.667222222222222,14.8,5.8
2019-09-11,11.343402777777778,19.8,2.8
2019-09-12,14.15625,20.3,11.0
2019-09-13,12.804791666666668,18.7,6.6
2019-09-14,13.573541666666667,19.7,6.5
2019-09-15,14.581111111111111,19.5,12.2
2019-09-16,9.511944444444445,13.6,5.3
2019-09-17,8.105277777777777,14.4,1.1
2019-09-18,10.57826388888889,19.4,1.6
2019-09-19,16.077638888888888,23.4,6.2
2019-09-20,21.90298611111111,26.0,19.3
2019-09-21,17.126041666666666,22.7,9.0
2019-09-22,10.740416666666667,15.2,5.0
2019-09-23,10.006736111111111,15.0,7.9
2019-09-24,10.348888888888888,14.8,5.2
2019-09-25,11.186180555555556,16.0,7.0
2019-09-26,12.372013888888889,19.5,6.0
2019-09-27,12.53875,19.4,8.1
2019-09-28,9.70548611111111,14.8,5.4
2019-09-29,10.730833333333333,16.1,6.2
2019-09-30,10.673124999999999,14.1,7.0
2019-10-01,12.353680555555554,22.2,1.6
2019-10-02,16.85763888888889,26.4,5.7
2019-10-03,18.73090277777778,29.1,12.7
2019-10-04,12.155833333333334,16.1,9.6
2019-10-05,14.137986111111111,21.5,6.9
2019-10-06,21.539420289855073,25.4,14.2
2019-10-07,13.601458333333332,17.1,11.5
2019-10-08,10.760416666666666,14.7,8.1
2019-10-09,10.597291666666667,14.5,7.4
2019-10-10,11.06576388888889,14.3,8.3
2019-10-11,12.244444444444444,19.1,7.6
2019-10-12,13.2525,20.0,6.6
2019-10-13,15.004930555555555,22.4,6.6
2019-10-14,17.478472222222223,26.4,12.5
2019-10-15,14.73798611111111,18.9,12.3
2019-10-16,13.778125,19.9,11.4
2019-10-17,11.508472222222222,15.2,8.6
2019-10-18,13.439305555555555,21.7,5.8
2019-10-19,11.161458333333334,16.2,7.0
2019-10-20,12.033680555555556,15.9,7.5
2019-10-21,13.229375,18.4,9.9
2019-10-22,15.404305555555556,23.5,10.6
2019-10-23,17.86048611111111,29.1,5.3
2019-10-24,23.140625,33.5,9.8
2019-10-25,20.729791666666667,28.7,13.9
2019-10-26,12.669791666666667,15.6,9.5
2019-10-27,12.285694444444445,16.9,8.6
2019-10-28,15.022986111111111,23.1,8.3
2019-10-29,19.351388888888888,30.0,6.4
2019-10-30,20.150277777777777,29.8,10.7
2019-10-31,24.994375,33.3,13.5
2019-11-01,27.126458333333332,33.9,20.1
2019-11-02,16.81125,28.6,15.0
2019-11-03,15.356805555555555,20.7,12.2
2019-11-04,11.128819444444444,15.6,7.3
2019-11-05,12.427083333333334,19.8,4.8
2019-11-06,17.068958333333335,23.5,13.1
2019-11-07,13.306597222222223,16.8,11.3
2019-11-08,10.661388888888888,15.2,6.0
2019-11-09,10.429791666666667,14.2,6.2
2019-11-10,13.552847222222221,17.2,10.9
2019-11-11,19.697777777777777,29.2,7.6
2019-11-12,14.54,26.4,8.2
2019-11-13,12.205902777777778,16.8,7.6
2019-11-14,16.266597222222224,22.8,11.6
2019-11-15,14.583680555555556,20.1,10.5
2019-11-16,12.509583333333333,18.3,6.8
2019-11-17,12.904722222222222,18.1,9.9
2019-11-18,17.226388888888888,27.8,5.7
2019-11-19,15.027083333333334,21.2,9.0
2019-11-20,21.36263888888889,34.6,7.3
2019-11-21,27.05,41.4,14.3
2019-11-22,15.957916666666668,21.7,12.0
2019-11-23,15.358819444444444,25.5,7.9
2019-11-24,16.522291666666664,25.6,7.6
2019-11-25,19.640138888888888,30.4,8.2
2019-11-26,13.381944444444445,24.0,10.3
2019-11-27,15.369652777777777,26.1,5.1
2019-11-28,16.54826388888889,25.1,9.5
2019-11-29,16.1725,23.9,11.7
2019-11-30,13.884444444444444,20.2,9.5
2019-12-01,12.535694444444445,16.6,10.0
2019-12-02,11.504513888888889,15.4,9.1
2019-12-03,15.896111111111113,22.7,10.2
2019-12-04,16.266666666666666,23.9,11.9
2019-12-05,16.661180555555553,25.2,10.5
2019-12-06,15.46375,21.5,12.4
2019-12-07,15.305347222222222,23.4,9.2
2019-12-08,19.65888888888889,28.3,12.8
2019-12-09,24.665972222222223,38.5,14.1
2019-12-10,15.50625,19.5,12.3
2019-12-11,15.333611111111113,20.4,12.5
2019-12-12,15.36701388888889,20.3,12.9
2019-12-13,15.846875,21.2,11.0
2019-12-14,16.41708333333333,20.4,13.5
2019-12-15,17.409583333333334,23.6,13.8
2019-12-16,16.977638888888887,24.2,11.2
2019-12-17,21.112986111111113,31.7,10.3
2019-12-18,28.06611111111111,41.8,14.6
2019-12-19,21.596875,28.3,15.9
2019-12-20,29.253333333333334,43.5,12.1
2019-12-21,19.121388888888887,29.5,12.5
2019-12-22,16.499305555555555,24.1,11.5
2019-12-23,16.35013888888889,24.2,10.6
2019-12-24,19.142847222222223,27.2,12.7
2019-12-25,21.515208333333334,32.1,12.7
2019-12-26,18.861319444444444,24.5,13.6
2019-12-27,19.53736111111111,30.8,11.9
2019-12-28,24.33347222222222,34.4,16.8
2019-12-29,24.89736111111111,37.7,16.7
2019-12-30,29.14423611111111,41.6,19.1
2019-12-31,18.189652777777777,24.1,14.0
2020-01-01,18.049305555555556,27.1,8.4
2020-01-02,19.425486111111113,27.2,10.1
2020-01-03,23.859791666666666,37.2,11.4
2020-01-04,20.629375,28.8,14.7
2020-01-05,13.922083333333333,15.7,11.5
2020-01-06,13.663680555555556,15.8,11.5
2020-01-07,17.833958333333335,20.4,15.5
2020-01-08,20.913541666666667,27.5,16.2
2020-01-09,24.059166666666666,34.2,15.2
2020-01-10,21.781041666666667,33.7,13.0
2020-01-11,15.17611111111111,20.6,12.3
2020-01-12,17.024097222222224,23.1,13.3
2020-01-13,21.976805555555554,32.9,10.8
2020-01-14,25.590625,35.1,17.0
2020-01-15,25.178333333333335,38.6,19.1
2020-01-16,16.955694444444443,20.8,12.9
2020-01-17,17.920625,26.2,12.0
2020-01-18,20.48423611111111,31.1,12.3
2020-01-19,21.127361111111114,31.6,17.5
2020-01-20,18.349166666666665,23.7,14.8
2020-01-21,17.669999999999998,25.4,13.8
2020-01-22,22.136736111111112,31.6,12.8
2020-01-23,16.66125,22.9,12.7
2020-01-24,17.142222222222223,24.7,8.5
2020-01-25,19.92125,28.8,11.2
2020-01-26,19.281041666666667,25.6,13.8
2020-01-27,18.437430555555558,26.6,11.4
2020-01-28,18.482777777777777,26.8,12.0
2020-01-29,22.096805555555555,32.1,12.5
2020-01-30,27.760972222222225,39.5,14.0
2020-01-31,30.863263888888888,43.8,19.2
2020-02-01,22.20888888888889,29.6,15.5
2020-02-02,18.176180555555558,25.7,13.8
2020-02-03,14.821736111111111,18.2,11.8
2020-02-04,14.87611111111111,21.6,8.7
2020-02-05,15.598958333333334,23.3,9.7
2020-02-06,19.938958333333332,30.6,12.6
2020-02-07,20.387083333333333,25.7,17.4
2020-02-08,22.619305555555556,29.4,16.2
2020-02-09,22.215972222222224,27.2,18.0
2020-02-10,21.774444444444445,27.5,17.7
2020-02-11,21.968055555555555,28.1,18.6
2020-02-12,22.238541666666666,29.0,18.0
2020-02-13,24.246180555555554,32.9,17.3
2020-02-14,23.58152777777778,35.3,19.4
2020-02-15,18.241319444444443,20.0,16.3
2020-02-16,20.063958333333332,27.8,15.7
2020-02-17,21.003888888888888,30.0,13.9
2020-02-18,18.38326388888889,21.6,14.4
2020-02-19,14.996041666666667,19.2,12.5
2020-02-20,15.342361111111112,19.1,13.0
2020-02-21,15.426597222222222,20.3,12.4
2020-02-22,16.11486111111111,23.2,9.8
2020-02-23,21.049930555555555,32.9,11.9
2020-02-24,20.888194444444444,28.5,16.8
2020-02-25,21.825277777777778,31.7,17.9
2020-02-26,16.374583333333334,19.5,12.6
2020-02-27,14.65125,19.7,7.7
2020-02-28,16.337569444444444,20.3,13.0
2020-02-29,17.74659722222222,24.2,13.7
2020-03-01,21.073194444444447,32.2,11.1
2020-03-02,15.750694444444445,19.6,12.6
2020-03-03,15.912777777777778,20.5,13.1
2020-03-04,16.37076388888889,22.1,12.2
2020-03-05,17.662083333333335,20.2,16.4
2020-03-06,16.297638888888887,19.3,14.7
2020-03-07,16.51986111111111,20.6,13.5
2020-03-08,15.620694444444444,22.3,9.8
2020-03-09,15.201458333333333,21.3,10.0
2020-03-10,16.09201388888889,25.0,7.8
2020-03-11,20.397430555555555,29.8,11.5
2020-03-12,22.320555555555554,28.9,14.9
2020-03-13,19.371875,26.4,13.1
2020-03-14,13.939027777777778,17.8,11.6
2020-03-15,14.661458333333334,20.0,11.3
2020-03-16,16.351041666666667,25.6,7.1
2020-03-17,19.630555555555556,27.5,11.0
2020-03-18,23.425416666666667,27.4,18.1
2020-03-19,23.81388888888889,30.0,18.1
2020-03-20,17.762569444444445,22.8,14.1
2020-03-21,15.447638888888887,19.4,12.6
2020-03-22,14.043194444444445,18.9,10.5
2020-03-23,13.530555555555555,17.5,10.2
2020-03-24,12.323958333333334,19.6,6.2
2020-03-25,14.207569444444445,17.3,12.4
2020-03-26,15.714861111111112,22.1,11.8
2020-03-27,19.07173611111111,27.3,13.1
2020-03-28,20.08388888888889,27.3,12.5
2020-03-29,20.712916666666665,26.8,16.6
2020-03-30,17.596180555555556,21.4,13.9
2020-03-31,15.555208333333333,21.8,9.6
2020-04-01,16.100208333333335,24.1,8.2
2020-04-02,16.549444444444443,20.3,15.0
2020-04-03,17.07375,23.3,12.6
2020-04-04,11.797222222222222,15.9,8.5
2020-04-05,12.235555555555557,14.9,8.9
2020-04-06,12.566527777777777,16.7,9.0
2020-04-07,13.057291666666666,16.6,10.9
2020-04-08,14.032916666666667,18.8,10.8
2020-04-09,14.040694444444444,22.9,6.6
2020-04-10,16.670972222222222,21.3,11.4
2020-04-11,13.418194444444445,18.3,10.5
2020-04-12,12.402083333333334,15.2,10.4
2020-04-13,14.046180555555555,18.8,11.4
2020-04-14,16.094791666666666,22.1,10.5
2020-04-15,19.30770833333333,23.7,13.2
2020-04-16,17.02347222222222,22.4,11.1
2020-04-17,14.002986111111111,19.0,10.3
2020-04-18,13.622638888888888,15.9,12.3
2020-04-19,13.680069444444444,18.9,9.3
2020-04-20,15.1825,20.5,10.4
2020-04-21,13.31590277777778,19.2,6.6
2020-04-22,14.87875,18.2,12.0
2020-04-23,15.015694444444444,19.1,8.5
2020-04-24,17.424374999999998,23.2,12.2
2020-04-25,15.571041666666666,21.0,8.1
2020-04-26,14.218333333333334,17.0,8.4
2020-04-27,10.97076388888889,18.1,5.2
2020-04-28,12.646388888888888,19.5,4.8
2020-04-29,13.734375,19.0,9.7
2020-04-30,10.009652777777777,15.0,7.4
2020-05-01,9.408819444444445,12.4,7.2
2020-05-02,10.277569444444445,13.4,8.5
2020-05-03,11.277847222222222,14.1,8.8
2020-05-04,11.207083333333333,13.8,9.2
2020-05-05,12.641388888888887,19.4,7.3
2020-05-06,15.101111111111111,19.7,10.4
2020-05-07,18.45611111111111,21.7,16.2
2020-05-08,15.548819444444444,19.3,11.9
2020-05-09,11.616805555555556,15.9,7.0
2020-05-10,9.728472222222223,14.1,4.8
2020-05-11,11.031527777777777,16.8,5.1
2020-05-12,11.953958333333334,14.7,9.4
2020-05-13,10.739097222222222,14.5,7.7
2020-05-14,8.350138888888889,14.9,3.4
2020-05-15,7.636319444444444,15.9,1.7
2020-05-16,9.126875,18.0,2.0
2020-05-17,8.852986111111111,18.1,2.2
2020-05-18,10.217430555555556,19.3,2.6
2020-05-19,14.609027777777778,17.4,10.1
2020-05-20,12.505347222222223,16.6,9.6
2020-05-21,9.750902777777778,13.0,8.6
2020-05-22,9.97625,12.3,8.2
2020-05-23,10.641319444444445,13.1,8.0
2020-05-24,11.126111111111111,13.6,7.7
2020-05-25,9.394444444444444,15.5,5.4
2020-05-26,8.895555555555555,18.3,2.2
2020-05-27,11.423124999999999,16.1,6.0
2020-05-28,12.680833333333334,17.8,7.9
2020-05-29,10.585347222222222,16.5,5.0
2020-05-30,13.575694444444444,16.9,8.9
2020-05-31,14.026041666666666,16.8,11.0
2020-06-01,9.533819444444445,12.6,7.9
2020-06-02,11.355902777777779,14.7,7.7
2020-06-03,11.188194444444445,13.4,9.6
2020-06-04,10.150902777777777,14.8,4.8
2020-06-05,7.036527777777778,15.2,1.3
2020-06-06,8.537847222222222,13.1,4.7
2020-06-07,9.432986111111111,12.4,8.3
2020-06-08,7.087152777777778,12.9,2.9
2020-06-09,6.283194444444444,14.6,-0.4
2020-06-10,8.669930555555556,16.9,2.6
2020-06-11,7.652708333333333,15.8,1.9
2020-06-12,8.290555555555555,15.5,1.3
2020-06-13,13.801944444444445,16.0,10.5
2020-06-14,12.330486111111112,14.9,9.2
2020-06-15,14.320972222222222,17.7,12.1
2020-06-16,13.86277777777778,17.1,10.7
2020-06-17,10.01548611111111,14.2,4.7
2020-06-18,9.15076388888889,16.8,1.6
2020-06-19,14.840416666666668,18.8,12.3
2020-06-20,13.146597222222221,16.1,6.7
2020-06-21,7.820208333333333,10.8,4.2
2020-06-22,9.496597222222222,12.3,7.1
2020-06-23,10.732222222222221,13.6,8.5
2020-06-24,12.02763888888889,16.1,9.5
2020-06-25,11.398680555555554,15.8,8.3
2020-06-26,8.413263888888888,13.3,4.1
2020-06-27,8.454027777777778,13.0,4.4
2020-06-28,4.980972222222222,13.0,0.1
2020-06-29,5.7894444444444435,14.9,-0.6
2020-06-30,11.019097222222221,15.6,3.2
2020-07-01,13.782916666666667,18.0,10.9
2020-07-02,11.281319444444446,16.1,9.2
2020-07-03,7.763333333333334,9.6,6.1
2020-07-04,8.9525,14.3,4.6
2020-07-05,10.02576388888889,12.2,8.3
2020-07-06,9.791805555555555,12.5,7.3
2020-07-07,9.684097222222222,11.7,6.3
2020-07-08,7.754444444444444,15.4,2.3
2020-07-09,9.134166666666667,15.9,3.7
2020-07-10,9.923263888888888,16.5,5.3
2020-07-11,8.629166666666666,10.2,5.8
2020-07-12,9.843055555555555,13.1,8.1
2020-07-13,10.490972222222222,15.2,7.5
2020-07-14,9.47201388888889,13.8,6.8
2020-07-15,8.188472222222222,15.3,2.4
2020-07-16,7.038749999999999,12.1,2.9
2020-07-17,5.880277777777778,11.0,2.0
2020-07-18,8.182361111111112,12.3,1.1
2020-07-19,11.497777777777777,14.6,8.4
2020-07-20,9.190138888888889,13.1,6.0
2020-07-21,9.051458333333333,12.8,6.6
2020-07-22,9.743541666666667,12.2,8.3
2020-07-23,8.794652777777777,10.5,6.1
2020-07-24,8.02875,13.1,3.1
2020-07-25,6.679722222222222,13.1,2.9
2020-07-26,8.536458333333334,12.2,4.9
2020-07-27,11.024375000000001,13.1,9.5
2020-07-28,11.434930555555555,15.6,8.4
2020-07-29,10.712569444444444,16.3,7.4
2020-07-30,9.341111111111111,14.6,4.4
2020-07-31,8.085208333333334,16.4,0.6
2020-08-01,10.330972222222222,15.7,4.5
2020-08-02,10.975833333333334,17.2,4.4
2020-08-03,10.928680555555555,15.6,6.6
2020-08-04,6.1414583333333335,9.7,3.2
2020-08-05,7.213958333333333,10.5,4.2
2020-08-06,7.107708333333334,12.0,2.9
2020-08-07,6.135416666666667,11.5,0.2
2020-08-08,11.700486111111111,16.2,8.9
2020-08-09,10.853819444444444,14.7,7.7
2020-08-10,8.884166666666667,16.3,2.3
2020-08-11,9.264305555555556,15.8,1.8
2020-08-12,12.134722222222223,15.4,9.4
2020-08-13,14.096527777777778,17.8,11.3
2020-08-14,12.602430555555555,16.9,9.9
2020-08-15,10.826458333333333,16.0,5.6
2020-08-16,11.698472222222222,14.8,8.6
2020-08-17,11.641041666666666,16.2,8.0
2020-08-18,11.865208333333335,15.9,9.2
2020-08-19,10.046388888888888,11.7,8.5
2020-08-20,11.062152777777778,15.4,8.4
2020-08-21,9.153333333333332,13.8,6.4
2020-08-22,6.817569444444444,10.0,5.1
2020-08-23,8.26013888888889,11.1,6.4
2020-08-24,7.6275,12.1,4.3
2020-08-25,7.6757638888888895,13.1,1.6
2020-08-26,10.206527777777778,15.1,5.6
2020-08-27,12.065555555555557,19.7,7.2
2020-08-28,10.537708333333333,16.8,5.0
2020-08-29,13.158819444444445,18.0,5.8
2020-08-30,14.983611111111113,19.7,8.7
2020-08-31,8.976111111111111,12.6,5.8
2020-09-01,10.067638888888888,15.5,3.5
2020-09-02,16.33451388888889,21.8,11.6
2020-09-03,14.879722222222222,19.4,11.8
2020-09-04,12.45423611111111,17.0,7.6
2020-09-05,12.327499999999999,16.6,8.9
2020-09-06,12.027430555555556,18.5,4.3
2020-09-07,17.01076388888889,22.6,8.6
2020-09-08,17.008472222222224,21.1,10.3
2020-09-09,10.93513888888889,15.7,7.3
2020-09-10,11.86625,21.2,3.1
2020-09-11,15.526597222222222,20.1,11.5
2020-09-12,13.992916666666666,16.1,11.8
2020-09-13,13.185208333333334,17.2,9.5
2020-09-14,12.303472222222222,17.1,7.5
2020-09-15,11.35138888888889,18.0,6.4
2020-09-16,13.517916666666666,21.7,4.8
2020-09-17,12.664513888888889,16.2,9.8
2020-09-18,13.227986111111111,18.9,8.2
2020-09-19,18.875416666666666,25.3,11.3
2020-09-20,18.840416666666666,21.8,16.7
2020-09-21,16.820486111111112,20.3,13.5
2020-09-22,13.625277777777779,18.3,10.5
2020-09-23,11.390277777777778,15.9,8.4
2020-09-24,10.397569444444445,14.4,7.2
2020-09-25,7.278194444444445,12.9,5.4
2020-09-26,9.314444444444444,13.7,5.5
2020-09-27,9.795277777777779,14.0,6.1
2020-09-28,8.776805555555557,15.1,3.4
2020-09-29,11.686874999999999,20.7,1.6
2020-09-30,15.056111111111111,19.5,10.8
2020-10-01,13.475277777777778,18.8,7.1
2020-10-02,19.695069444444446,25.2,13.2
2020-10-03,23.28659722222222,28.6,15.7
2020-10-04,18.70268115942029,29.5,12.4
2020-10-05,10.131944444444445,12.5,7.6
2020-10-06,10.071736111111111,12.6,8.3
2020-10-07,12.082777777777778,15.5,9.3
2020-10-08,14.631805555555555,16.9,12.9
2020-10-09,12.799652777777778,16.2,10.3
2020-10-10,14.110277777777778,20.0,10.0
2020-10-11,12.846944444444443,16.9,8.5
2020-10-12,14.253888888888888,23.4,3.5
2020-10-13,14.444027777777778,17.4,11.7
2020-10-14,16.51263888888889,25.6,12.0
2020-10-15,17.826041666666665,23.7,11.3
2020-10-16,13.00763888888889,18.9,8.2
2020-10-17,15.345555555555555,18.5,11.1
2020-10-18,12.011319444444444,16.0,9.7
2020-10-19,11.573333333333332,16.1,6.5
2020-10-20,11.457638888888889,18.3,4.3
2020-10-21,13.671458333333334,19.4,10.2
2020-10-22,13.901597222222222,20.8,6.5
2020-10-23,15.913055555555555,21.4,11.4
2020-10-24,12.518263888888889,15.6,9.4
2020-10-25,10.626805555555556,14.1,7.5
2020-10-26,13.123125,18.1,8.4
2020-10-27,14.296319444444444,19.8,9.4
2020-10-28,14.96076388888889,22.4,8.0
2020-10-29,15.860972222222221,23.7,9.2
2020-10-30,15.749166666666666,20.5,12.7
2020-10-31,14.148055555555556,18.0,12.4
2020-11-01,14.361736111111112,19.5,11.1
2020-11-02,18.107222222222223,28.4,7.6
2020-11-03,22.253333333333334,29.9,12.3
2020-11-04,18.179861111111112,24.9,11.1
2020-11-05,11.727361111111112,15.7,9.0
2020-11-06,11.924375,16.3,7.0
2020-11-07,12.308611111111112,16.7,8.6
2020-11-08,14.25340277777778,22.5,6.0
2020-11-09,19.524583333333336,27.9,9.1
2020-11-10,23.259305555555557,31.1,13.1
2020-11-11,22.88215277777778,27.5,18.2
2020-11-12,21.18763888888889,24.8,18.2
2020-11-13,16.994097222222223,21.8,13.8
2020-11-14,16.48763888888889,22.7,12.4
2020-11-15,22.028055555555557,31.8,10.2
2020-11-16,22.175069444444443,31.5,13.0
2020-11-17,15.599513888888888,21.9,9.6
2020-11-18,19.26083333333333,29.1,8.2
2020-11-19,24.986319444444447,34.0,13.1
2020-11-20,19.249791666666667,27.5,13.8
2020-11-21,19.668819444444445,26.8,11.9
2020-11-22,21.094930555555557,28.3,17.8
2020-11-23,16.651319444444447,19.1,14.5
2020-11-24,16.409583333333334,21.1,12.7
2020-11-25,20.91326388888889,30.9,11.0
2020-11-26,17.41722222222222,21.6,12.2
2020-11-27,22.168541666666666,35.3,7.6
2020-11-28,19.53909722222222,24.1,16.5
2020-11-29,15.774166666666666,19.6,11.9
2020-11-30,19.143055555555556,30.0,9.5
2020-12-01,21.107420494699646,26.4,14.5
2020-12-02,14.689583333333333,19.4,10.2
2020-12-03,16.160416666666666,25.9,7.0
2020-12-04,16.741666666666667,23.9,10.0
2020-12-05,18.581481481481482,27.6,11.6
2020-12-06,15.614,20.5,12.0
2020-12-07,13.706,17.0,10.7
2020-12-08,13.183333333333332,16.4,9.6
2020-12-09,17.008333333333333,24.0,10.9
2020-12-10,14.960416666666667,18.6,11.6
2020-12-11,16.329166666666666,23.9,8.4
2020-12-12,19.864583333333332,29.1,9.6
2020-12-13,22.973055555555554,30.3,14.5
2020-12-14,25.517916666666668,34.2,14.7
2020-12-15,22.616180555555555,35.2,16.7
2020-12-16,18.882916666666667,25.8,14.9
2020-12-17,20.75,30.4,14.9
2020-12-18,15.42013888888889,19.3,11.7
2020-12-19,14.52611111111111,21.1,9.7
2020-12-20,14.824930555555557,21.5,6.9
2020-12-21,15.646041666666665,23.0,8.0
2020-12-22,15.214166666666667,19.6,13.3
2020-12-23,16.09951388888889,21.4,12.7
2020-12-24,15.853819444444444,20.5,13.0
2020-12-25,15.515902777777779,22.0,10.7
2020-12-26,20.033611111111114,29.9,8.9
2020-12-27,20.532152777777778,32.0,11.2
2020-12-28,14.241527777777778,19.1,10.1
2020-12-29,15.80013888888889,23.1,7.8
2020-12-30,18.007569444444446,24.9,12.6
2020-12-31,17.75909722222222,22.0,14.8
2021-01-01,21.876041666666666,30.0,14.2
2021-01-02,21.231458333333332,29.7,16.8
2021-01-03,19.591458333333335,27.7,16.5
2021-01-04,16.298402777777778,18.0,15.2
2021-01-05,16.827708333333334,19.3,15.4
2021-01-06,15.897152777777778,19.6,13.0
2021-01-07,19.485694444444444,26.2,13.0
2021-01-08,19.70923611111111,28.2,11.2
2021-01-09,22.80034722222222,31.5,14.8
2021-01-10,24.50027777777778,35.3,14.5
2021-01-11,28.771458333333335,37.0,17.8
2021-01-12,19.779791666666668,23.8,14.3
2021-01-13,21.245416666666667,35.0,10.3
2021-01-14,18.174444444444443,23.7,14.2
2021-01-15,15.091041666666666,20.6,9.5
2021-01-16,14.909097222222222,20.7,9.8
2021-01-17,16.29083333333333,22.6,11.8
2021-01-18,17.09798611111111,24.3,13.3
2021-01-19,16.07340277777778,21.0,12.0
2021-01-20,17.725555555555555,26.1,8.4
2021-01-21,22.792222222222225,34.9,10.9
2021-01-22,20.860555555555557,29.3,14.5
2021-01-23,21.766875,31.9,13.8
2021-01-24,27.22236111111111,38.7,15.4
2021-01-25,28.009236111111115,40.8,19.9
2021-01-26,18.166458333333335,20.4,14.3
2021-01-27,18.612291666666668,26.4,12.9
2021-01-28,20.39986111111111,24.5,16.0
2021-01-29,18.906180555555558,20.4,17.6
2021-01-30,18.45486111111111,24.3,15.9
2021-01-31,18.66263888888889,24.4,14.7
2021-02-01,16.475833333333334,22.1,11.7
2021-02-02,15.945416666666668,20.0,13.0
2021-02-03,18.380277777777778,26.3,11.5
2021-02-04,21.830833333333334,30.5,11.4
2021-02-05,23.01534722222222,30.1,17.0
2021-02-06,19.50875,26.0,15.3
2021-02-07,16.530416666666667,20.4,14.4
2021-02-08,16.11722222222222,20.3,13.9
2021-02-09,18.80826388888889,27.6,11.2
2021-02-10,22.52402777777778,33.6,12.3
2021-02-11,25.878541666666667,33.1,16.7
2021-02-12,19.962847222222223,25.3,16.9
2021-02-13,17.46472222222222,22.1,13.6
2021-02-14,16.029166666666665,22.4,10.2
2021-02-15,18.83548611111111,28.0,12.0
2021-02-16,22.672430555555554,31.4,13.8
2021-02-17,24.156875,32.4,15.1
2021-02-18,24.560555555555553,31.7,16.4
2021-02-19,26.08465277777778,32.8,18.8
2021-02-20,23.06951388888889,30.0,18.9
2021-02-21,18.750486111111112,21.9,16.9
2021-02-22,17.580416666666665,23.3,14.9
2021-02-23,15.696666666666667,20.3,12.4
2021-02-24,14.98,22.8,8.0
2021-02-25,15.400347222222223,25.2,7.4
2021-02-26,15.329305555555557,21.1,12.3
2021-02-27,14.256319444444443,19.9,8.8
2021-02-28,18.655555555555555,30.1,7.9
2021-03-01,17.38340277777778,22.4,13.5
2021-03-02,14.763819444444445,19.4,11.5
2021-03-03,15.103402777777779,18.6,13.5
2021-03-04,16.349166666666665,20.7,13.2
2021-03-05,15.387152777777779,18.2,13.7
2021-03-06,16.33798611111111,21.9,13.3
2021-03-07,18.938263888888887,30.3,8.9
2021-03-08,16.807916666666667,20.9,13.7
2021-03-09,15.597222222222221,21.2,12.9
2021-03-10,16.520069444444445,23.6,10.6
2021-03-11,17.696527777777778,27.2,9.7
2021-03-12,21.968194444444446,30.6,14.4
2021-03-13,19.603819444444444,26.5,12.6
2021-03-14,13.429236111111111,18.7,9.8
2021-03-15,14.424513888888889,22.5,6.5
2021-03-16,18.03875,24.4,14.5
2021-03-17,19.29513888888889,28.3,12.0
2021-03-18,18.663958333333333,27.0,11.8
2021-03-19,19.032013888888887,28.3,12.5
2021-03-20,18.625763888888887,25.8,12.3
2021-03-21,18.500833333333333,20.9,16.3
2021-03-22,18.949930555555557,23.9,16.7
2021-03-23,18.702222222222222,22.1,17.4
2021-03-24,18.057569444444447,21.3,15.9
2021-03-25,16.74,21.6,13.5
2021-03-26,15.672152777777779,21.0,8.6
2021-03-27,16.78875,21.9,12.9
2021-03-28,14.671111111111113,20.3,8.8
2021-03-29,15.169791666666667,19.2,10.9
2021-03-30,13.349791666666667,20.7,6.8
2021-03-31,16.56875,25.0,10.5
2021-04-01,19.483402777777776,29.5,10.1
2021-04-02,20.421944444444442,31.5,10.6
2021-04-03,22.348333333333333,31.3,13.0
2021-04-04,19.587916666666665,28.3,13.7
2021-04-05,16.171805555555558,20.7,11.8
2021-04-06,15.451944444444443,19.6,11.2
2021-04-07,17.645,24.5,14.0
2021-04-08,21.732152777777777,30.0,14.5
2021-04-09,14.847708333333333,19.4,12.7
2021-04-10,12.658541666666666,18.2,7.9
2021-04-11,9.652222222222223,14.1,7.0
2021-04-12,11.875416666666666,17.2,8.2
2021-04-13,13.497083333333332,20.4,5.5
2021-04-14,17.736666666666665,21.5,12.2
2021-04-15,14.692777777777776,20.5,11.4
2021-04-16,12.155277777777776,14.6,10.0
2021-04-17,13.511527777777777,17.6,11.3
2021-04-18,14.702083333333333,18.1,11.3
2021-04-19,15.746944444444443,20.4,11.6
2021-04-20,12.694027777777778,18.2,7.0
2021-04-21,10.063749999999999,15.1,6.2
2021-04-22,13.27625,17.2,9.8
2021-04-23,13.680069444444444,16.6,10.9
2021-04-24,13.749722222222221,17.4,11.0
2021-04-25,12.694861111111111,17.0,8.5
2021-04-26,13.061874999999999,17.0,9.9
2021-04-27,13.00173611111111,17.0,11.1
2021-04-28,11.645486111111111,18.2,5.4
2021-04-29,12.646111111111113,20.6,5.8
2021-04-30,14.864444444444445,24.4,7.4
2021-05-01,15.677708333333335,25.1,7.6
2021-05-02,18.405763888888888,25.7,12.2
2021-05-03,13.962222222222222,18.0,11.3
2021-05-04,11.529305555555556,15.2,8.7
2021-05-05,11.44513888888889,17.0,6.4
2021-05-06,12.125069444444444,20.8,5.0
2021-05-07,14.088402777777777,21.4,7.8
2021-05-08,13.632083333333334,19.5,8.8
2021-05-09,14.567152777777778,20.6,10.3
2021-05-10,13.823055555555555,17.0,10.5
2021-05-11,11.52951388888889,15.7,9.6
2021-05-12,11.060625,17.8,5.7
